item_id,title,brand,product_type,bullet_points,color,material,item_dimensions,defect,defect_type,quality_score
B085698XNH,Amazon Brand - Solimo Designer Motorcycle UV Printed Soft Back Case Mobile Cover for Samsung Z2,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Samsung Z2, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,0,none,100.0
B07TG4KZ3Q_DEFECT,Amazon Brand,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Sony Xperia L2,Others,,,1,truncated_title,62.8
B07GZFZFD8,"UMI. Essentials, weerstandsbanden van 1-34 kg.",UMI,EXERCISE_BAND,"Alle trainingsniveaus aanpassen: wij bieden verschillende weerstandsbanden met verschillende intensiteit, incl. geel (2-4 lb/1-1,8 kg), blauw (4-6 lb/1,8 kg), groen (10-12 lb/4,5 - 5,5 kg), zwart (15-20 lb/6.8-9 kg), rood (25-30 lb/11-13,6 kg), oranje (30-35 lb/13,6 lb/13,6 kg). lila (45-50 lb/20,4 – 21,7 kg) en atomar (70-75 lb/31.7-34 kg), zodat het flexibel is voor meerdere fitnessniveaus.",1.Gelb (2-4LB/1-1.8KG) - Ultraleicht,,,0,none,100.0
B0857KWH4S_DEFECT,Amazon Brand - Solimo Designer Boy Shoes Pattern UV Printed Soft Back Case Mobile Cover for Motorola Moto G6 Play/Motorola Moto E5 - Amazon Brand - Solimo Designer Boy Shoes Pattern UV Printed Soft Back Case Mobile Cover for Motorola Moto G6 Play/Motorola Moto E5,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Motorola Moto G6 Play / Motorola Moto E5, with perfect cut-outs for volume buttons, audio and charging ports Snug fit for Motorola Moto G6 Play / Motorola Moto E5, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicone,,1,duplicate,78.2
B08547YSF4,Amazon Brand - Solimo Designer Love and Peace UV Printed Soft Back Case Mobile Cover for Samsung Galaxy A30,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Samsung Galaxy A30, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,0,none,100.0
B07HSLQY2F,亚马逊品牌 – 铆钉现代角落漂浮三角形 5 层墙体单元装饰 – 36 英寸，天然木材和金色,Rivet,SHELF,"이 벽 유닛은 5단 선반이 있는 현대적인 선반을 제공합니다. 삼각형 모양은 낭비되는 코너 공간을 활용하기에 적합하며, 프레임의 금색은 현대적인 럭셔리를 제안합니다.",,木头,,0,none,100.0
B07TBV4H7Z_DEFECT,Amazon Brand - Solimo Designer Golden Zik Zak Pattern 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A3 (2016),,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A3 (2016),,,,1,missing_attribute,51.4
B07TF1DF3B,Amazon Brand - Solimo Designer Color Mash 3D Printed Hard Back Case Mobile Cover for Gionee Marathon M5 lite,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Gionee Marathon M5 lite,Others,,,0,none,100.0
B07T22HH3R,Amazon Brand - Solimo Designer Red Texture 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy E7,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Samsung Galaxy E7,Others,,,0,none,100.0
B07BLD87LP,AmazonBasics täcke med påfyllning av konstgjord stil,AmazonBasics,HOME_BED_AND_BATH,Filt med mjuk konstgjord fyllning av saker; bekväm hela året,,mikrofibrer,,0,none,100.0
B07T3LV191,Amazon Brand - Symbol Men's Grey Leather Formal Shoes - 10 UK (AZ-WS-263A),Amazon Brand - Symbol,SHOES,आउटर मटीरियल: लेदर,ग्रे(स्लेटी),,,0,none,100.0
B0821DCZJX_DEFECT,Amazon Brand,,CELLULAR_PHONE_CASE,"Snug fit for Mobile, with perfect cut-outs for volume buttons, audio and charging ports",multi-colored,Silicon,,1,truncated_title,41.0
B0857L94CF,Amazon Brand - Solimo Designer Solar System UV Printed Soft Back Case Mobile Cover for Samsung Galaxy J1,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Samsung Galaxy J1, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,0,none,100.0
B07TH3ZYW2_DEFECT,Amazon Brand - Solimo Designer Lady Vector with Line 3D Printed Hard Back Case Mobile Cover for Motorola Moto E (3rd gen),Amazon Brand - Solimo,CLOTHING,3D Printed Hard Back Case Mobile Cover for Motorola Moto E (3rd gen),Others,,,1,category_mismatch,44.6
B08569KZPH_DEFECT,Amazon Brand - Solimo Designer White Dog UV Printed Soft Back Case Mobile Cover for Samsung Galaxy A8 Plus - Amazon Brand - Solimo Designer White Dog UV Printed Soft Back Case Mobile Cover for Samsung Galaxy A8 Plus,,CELLULAR_PHONE_CASE,"Snug fit for Samsung Galaxy A8 Plus, with perfect cut-outs for volume buttons, audio and charging ports Snug fit for Samsung Galaxy A8 Plus, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,1,duplicate,60.0
B07LH66JVP,"Amazon Brand - Solimo Collage Photo Frames, Set of 12,Wall Hanging (6 pcs - 4x6 inch, 6 pcs - 5x7 inch), Black",Amazon Brand - Solimo,HOME_FURNITURE_AND_DECOR,12 फोटो फ्रेम का सेट,काला,Synthetic Wood,"{'height': {'normalized_value': {'unit': 'inches', 'value': 8.85825}, 'unit': 'millimeters', 'value': 225}, 'length': {'normalized_value': {'unit': 'inches', 'value': 10.6299}, 'unit': 'millimeters', 'value': 270}, 'width': {'normalized_value': {'unit': 'inches', 'value': 10.6299}, 'unit': 'millimeters', 'value': 270}}",0,none,100.0
B08511PPBW_DEFECT,Amazon Brand,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Samsung Galaxy M31, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Plastic,,1,truncated_title,56.8
B0857MQRGH,Amazon Brand - Solimo Designer Golden Butterfly Pattern UV Printed Soft Back Case Mobile Cover for Motorola Moto G5S,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Motorola Moto G5S, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,0,none,100.0
B07CTPR73M,"Stone & Beam Stone Brown Swatch, 25020039-01",Stone & Beam,SOFA,,Stone Brown,,,0,none,100.0
B07T94681R_DEFECT,Amazon Brand - Solimo Designer Red Paint On Wall 3D Printed Hard Back Case Mobile Cover for LG G4 Stylus - Amazon Brand - Solimo Designer Red Paint On Wall 3D Printed Hard Back Case Mobile Cover for LG G4 Stylus,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for LG G4 Stylus 3D Printed Hard Back Case Mobile Cover for LG G4 Stylus,Others,,,1,duplicate,67.6
B07DWNWGNJ,"Umi. Perchas para Abrigos, Hombros Extra Anchos, Perchas para Trajes (6 Unidades)",Umi.,HOME,,,,,0,none,100.0
B07XB73Q6J_DEFECT,"AmazonCommercial - Eliminación de basura con cable de alimentación, 1 caballo de fuerza",,PLUMBING_FIXTURE,,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 16}, 'unit': 'inches', 'value': 16}, 'length': {'normalized_value': {'unit': 'inches', 'value': 8.5}, 'unit': 'inches', 'value': 8.5}, 'width': {'normalized_value': {'unit': 'inches', 'value': 8.5}, 'unit': 'inches', 'value': 8.5}}",1,missing_attribute,63.7
B00MGSI0LK,"Pinzon Ultrasoft 180TC Fitted Sheets, Blue, 150 x 200 x 38 cm",Pinzon by Amazon,HOME_BED_AND_BATH,Bevat 1 hoeslaken.,Elfenbein,100% cotton,"{'height': {'normalized_value': {'unit': 'inches', 'value': 0.00787401574}, 'unit': 'centimeters', 'value': 0.02}, 'length': {'normalized_value': {'unit': 'inches', 'value': 78.7401574}, 'unit': 'centimeters', 'value': 200}, 'width': {'normalized_value': {'unit': 'inches', 'value': 59.05511805}, 'unit': 'centimeters', 'value': 150}}",0,none,100.0
B071WYLRRX,find. Women’s Low Top Trainers White 5 UK (38 EU),find.,SHOES,Textured upper,White,,,0,none,100.0
B07F2HNX7W_DEFECT,Ravenna Home Luna 乡村风格木制酒吧凳,,BEAUTY,,,,,1,category_mismatch,27.0
B010S63E1W,"Franklin & Freeman Men's Robinson Wingtip Medallion Oxford, Ice Grey, 9 M US",Franklin,SHOES,Una marca de Amazon.,Gris Ice,,,0,none,100.0
B07HYY8ZGY_DEFECT,"Stone & Beam Westcott Sofá contemporáneo, 93.0 in de ancho, Niebla (Haze)",,SOFA,"This sofa’s base and armrests blend seamlessly to create a continuous, cohesive look. The stain-resistant fabric allows for clean comfort, and the removable and reversible back and seat cushions add lasting style.",,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 95}, 'unit': 'inches', 'value': 95}, 'length': {'normalized_value': {'unit': 'inches', 'value': 38}, 'unit': 'inches', 'value': 38}, 'width': {'normalized_value': {'unit': 'inches', 'value': 33}, 'unit': 'inches', 'value': 33}}",1,missing_attribute,52.3
B07TG4C724,Amazon Brand - Solimo Designer Sparkle Girl Boss 3D Printed Hard Back Case Mobile Cover for Vivo Y55L,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Vivo Y55L,Others,,,0,none,100.0
B07GFX9DWX,"Amazon Brand - 24 Ct. Solimo Coffee Pods, Breakfast Blend, Compatible with Keurig 2.0 K-Cup Brewers",Solimo,COFFEE,24 Breakfast Blend single serve cups,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 5.438}, 'unit': 'inches', 'value': 5.438}, 'length': {'normalized_value': {'unit': 'inches', 'value': 4}, 'unit': 'inches', 'value': 4}, 'width': {'normalized_value': {'unit': 'inches', 'value': 7.5}, 'unit': 'inches', 'value': 7.5}}",0,none,100.0
B08569N9ZX,Amazon Brand - Solimo Designer Sunshade UV Printed Soft Back Case Mobile Cover for Samsung Galaxy A7 (2016),Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Samsung Galaxy A7 (2016), with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicone,,0,none,100.0
B084SFD31D,Shredded Kale,Fresh,GROCERY,,,,,0,none,100.0
B07T14Y1YD,Amazon Brand - Solimo Designer Multicolor Color Splsh 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Fire 4 A107,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Micromax Canvas Fire 4 A107,Others,,,0,none,100.0
B08547MSG8,Amazon Brand - Solimo Designer Water Drop On Glass UV Printed Soft Back Case Mobile Cover for Lyf C459,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Lyf C459, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,0,none,100.0
B07TD9KVWX_DEFECT,Amazon Brand,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for OnePlus 2,Others,,,1,truncated_title,62.6
B074CSVG98_DEFECT,The Fix Leah Triple Zipper Small Crossbody Bag,,HANDBAG,This faux leather crossbody bag features a camera-bag silhouette and two outer compartments to easily access your essentials.,,,,1,missing_attribute,63.5
B07R7WPPMB,Amazon Brand - Solimo Designer Pattern Printed Hard Back Case Mobile Cover for Samsung Galaxy S10 (D1155),Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Samsung Galaxy S10, with perfect cutouts for volume buttons, audio & charging ports",multi-colored,,,0,none,100.0
B07TG3NWDS_DEFECT,Amazon Brand - Solimo Designer Leaf Texture 3D Printed Hard Back Case Mobile Cover for Vivo V3 Max,Amazon Brand - Solimo,KITCHEN,3D Printed Hard Back Case Mobile Cover for Vivo V3 Max,Others,,,1,category_mismatch,47.1
B0854FK26M_DEFECT,Amazon Brand - Solimo Designer Boy Shoes Pattern UV Printed Soft Back Case Mobile Cover for Mobiistar C1 Lite - Amazon Brand - Solimo Designer Boy Shoes Pattern UV Printed Soft Back Case Mobile Cover for Mobiistar C1 Lite,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Mobiistar C1 Lite, with perfect cut-outs for volume buttons, audio and charging ports Snug fit for Mobiistar C1 Lite, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,1,duplicate,77.3
B00I8T4J5C,AmazonBasics 7-Inch Kindle Fire Tablet Sleeve Case,AmazonBasics,PORTABLE_ELECTRONIC_DEVICE_COVER,Form-fitting sleeve with quick top-loading access,Black,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 0.8}, 'unit': 'inches', 'value': 0.8}, 'length': {'normalized_value': {'unit': 'inches', 'value': 8.2}, 'unit': 'inches', 'value': 8.2}, 'width': {'normalized_value': {'unit': 'inches', 'value': 5.4}, 'unit': 'inches', 'value': 5.4}}",0,none,100.0
B08569X54L,Amazon Brand - Solimo Designer Leaf on Wood UV Printed Soft Back Case Mobile Cover for Oppo F5,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Oppo F5, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,0,none,100.0
B07TF1FCB8_DEFECT,Amazon Brand,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A8 (2016),Others,,,1,truncated_title,62.3
B085218FHV_DEFECT,GW-MALOU garderob 3969,,HOME_FURNITURE_AND_DECOR,Monterade mått: 59 x 197 x 37 cm (BxHxD),,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 77.559055039}, 'unit': 'centimeters', 'value': 197}, 'length': {'normalized_value': {'unit': 'inches', 'value': 23.228346433}, 'unit': 'centimeters', 'value': 59}, 'width': {'normalized_value': {'unit': 'inches', 'value': 14.566929119}, 'unit': 'centimeters', 'value': 37}}",1,missing_attribute,56.9
B0856BHCMS,Amazon Brand - Solimo Designer Water Drops UV Printed Soft Back Case Mobile Cover for Lenovo A6600,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Lenovo A6600, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,0,none,100.0
B07TCWWJC1_DEFECT,Amazon Brand,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for LG Stylus 3,Others,,,1,truncated_title,64.8
B08CHP4X9R_DEFECT,Amazon Essentials,Amazon Essentials,SHOES,"Clásico y versátil ballet plano, diseñado para uso diario y ajuste superior.",,,,1,truncated_title,61.2
B07TC5ZKYL,Amazon Brand - Solimo Designer Leaf with Heart Cut 3D Printed Hard Back Case Mobile Cover for Coolpad Note 3 Lite,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Coolpad Note 3 Lite,Others,,,0,none,100.0
B072K7YL6C,"find. Encontrar. Zapatillas Bajas V1402a para Mujer, Negro, 8 US",find.,SHOES,Banda elástica sobre cordones.,Negro,,,0,none,100.0
B086NCRP4B,"AmazonBasics Divisores de carpetas de plástico de 8 pestañas, 3 unidadess",Amazon Basics,OFFICE_PRODUCTS,,Assorted,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 0.001}, 'unit': 'inches', 'value': 0.001}, 'length': {'normalized_value': {'unit': 'inches', 'value': 11}, 'unit': 'inches', 'value': 11}, 'width': {'normalized_value': {'unit': 'inches', 'value': 8.5}, 'unit': 'inches', 'value': 8.5}}",0,none,100.0
B01N26F2NT,"Yellow-Gold Plated Sterling Silver Princess-Cut Solitaire Ring made with Swarovski Zirconia (2 cttw), Size 8",Amazon Collection,FINERING,"Princess brilliant cut ring set with Swarovski Zirconia (2 cttw), secured with 4 prongs",Yellow Gold Plated Silver,,,0,none,100.0
B07TCWSXFX,Amazon Brand - Solimo Designer Blue and Yellow Texture 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J2 Core,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J2 Core,Others,,,0,none,100.0
B07THQY3CF,Amazon Brand - Solimo Designer Candle Light 3D Printed Hard Back Case Mobile Cover for Oppo F5,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Oppo F5,Others,,,0,none,100.0
B07T9TN34J_DEFECT,Amazon Brand,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J4 Plus,Others,,,1,truncated_title,60.6
B07NR2M291,"AmazonBasics Fauteuil de bureau et de gaming, style course, gris",AmazonBasics,CHAIR,"Ce fauteuil de gaming à dossier haut vous offre un contrôle et un confort absolus, aussi bien sur votre lieu de travail que lorsque vous jouez ; noir avec détails rouges",Gris / Noir,En tissu,"{'height': {'normalized_value': {'unit': 'inches', 'value': 49.61}, 'unit': 'inches', 'value': 49.61}, 'length': {'normalized_value': {'unit': 'inches', 'value': 21.65}, 'unit': 'inches', 'value': 21.65}, 'width': {'normalized_value': {'unit': 'inches', 'value': 28.74}, 'unit': 'inches', 'value': 28.74}}",0,none,100.0
B0843SF9PV_DEFECT,"HIKARO sciarpa a quadri da uomo e donna: moderna sciarpa-foulard con dimensioni 18 x 180 cm, perfetta per l’autunno e l’inverno. Sciarpa foulard con un elegante motivo a quadri",HIKARO,ELECTRONICS,"100% poliacrilico, dimensioni 18 x 180 cm e comoda da indossare",Bottle,,,1,category_mismatch,55.1
B0825JT9Y6_DEFECT,AmazonBasics Ironing,AmazonBasics,HOME,Compact size: 50 x 12 cm surface,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 0.79}, 'unit': 'inches', 'value': 0.79}, 'length': {'normalized_value': {'unit': 'inches', 'value': 19.89}, 'unit': 'inches', 'value': 19.89}, 'width': {'normalized_value': {'unit': 'inches', 'value': 4.93}, 'unit': 'inches', 'value': 4.93}}",1,truncated_title,68.6
B07XRYP2QF_DEFECT,Flavia Women's Tan Fashion Sandals-7 UK (39 EU) (8 US) (FL/232/TAN),,SHOES,Outer Material: PU,,,,1,missing_attribute,63.9
B07TBV3ZQ3,Amazon Brand - Solimo Designer Mashup of Multicolor 3D Printed Hard Back Case Mobile Cover for Nokia 6.1 Plus,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Nokia 6.1 Plus,Others,,,0,none,100.0
B07RKLJW68,"Amazon Brand - Goodthreads Men's Merino Wool Beanie, Red, One Size",Goodthreads,HAT,This cable knit beanie made with super soft cotton is perfect for all winter outdoor activities,Red,,,0,none,100.0
B074MHFSZV_DEFECT,"365 Everyday Value, Island Hopper Trail Mix, 16 Ounce",365,BEAUTY,Brought to you by Whole Foods Market,,,,1,category_mismatch,47.7
B07T947FHW,Amazon Brand - Solimo Designer Check Cloth 3D Printed Hard Back Case Mobile Cover for OnePlus 3 / OnePlus 3T,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for OnePlus 3 / OnePlus 3T,Others,,,0,none,100.0
B07SJ75Y1M_DEFECT,"Amazon Brand - Alkove Hayes Classic Fixed Solid Wood Dining Table, Seats 4-6, 130 x 90 x 75cm, Wild Oak",,TABLE,Dimensions: 130 x 90 x 75 cm (L x W x H). Weight: 42 kg,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 29.527559025}, 'unit': 'centimeters', 'value': 75}, 'length': {'normalized_value': {'unit': 'inches', 'value': 51.18110231}, 'unit': 'centimeters', 'value': 130}, 'width': {'normalized_value': {'unit': 'inches', 'value': 35.43307083}, 'unit': 'centimeters', 'value': 90}}",1,missing_attribute,59.8
B07SZGHTH6_DEFECT,Amazon Brand - Solimo Designer Girl Boss On Pink Sparkle 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Juice 3 Q392,Amazon Brand - Solimo,ELECTRONICS,3D Printed Hard Back Case Mobile Cover for Micromax Canvas Juice 3 Q392,Others,Canvas,,1,category_mismatch,46.1
B00UYIHC1S_DEFECT,Halskette mit,,FINENECKLACEBRACELETANKLET,"Klassischer und vielseitiger Edelstein-Anhänger, bereit für alles, was der Tag bringt",Weißgold/Rot,metall,,1,truncated_title,37.9
B00M92J72Y,"Pinzon by Amazon - Sábana encimera (microfibra, 180 x 290 x 10 cm), color beige",Pinzon by Amazon,HOME_BED_AND_BATH,"Tejido 100% poliéster extra fino, microfibra, 120 g/m².",Beige,Poliéster,"{'height': {'normalized_value': {'unit': 'inches', 'value': 1.99999999796}, 'unit': 'centimeters', 'value': 5.08}, 'length': {'normalized_value': {'unit': 'inches', 'value': 10.99999998878}, 'unit': 'centimeters', 'value': 27.94}, 'width': {'normalized_value': {'unit': 'inches', 'value': 0.79921259761}, 'unit': 'centimeters', 'value': 2.03}}",0,none,100.0
